Latitude,Longtitude
713146.2683250001,1570784.0705000001
713635.774275,1570559.8294250001
713113.887,1570798.8154250002
713339.5818,1570783.4634500002
713272.58265,1570753.574225
713063.6935500001,1570846.4369000003
713227.4373,1570638.1708250002
713191.9887750001,1570696.208
713245.473075,1570504.0127750002
713537.6718,1570434.9209000003
713505.30645,1570439.7773000002
713253.8439750001,1570694.70635
713385.62175,1570594.111775
713514.0927,1570436.502425
713575.8999750001,1570442.764625
713181.7168500001,1570633.8256250003
713366.2281000001,1570552.5608
713330.5719,1570610.6139500001
713395.047,1570379.0403500001
713265.601575,1570546.7459000002
713493.8364,1570588.3927250002
713096.09085,1570932.6859250003
713180.6944500001,1570735.3627250001
713441.3106000001,1570375.3341500002
713253.0931500001,1570999.3496000003
713320.25205,1570640.2316000003
713364.40695,1570375.957175
713374.4232750001,1570548.4232750002
713036.903475,1570798.8953000002
713423.402625,1570704.0038000003
713278.2857250001,1570979.0933000003
713576.9703,1570526.6972750002
713291.8485000001,1570998.2473250004
713211.74985,1570544.0621000002
713356.707,1570867.8434000001
713451.422775,1570446.9341000002
713506.9998,1570725.8096750001
713229.242475,1570520.1315500003
713279.819325,1570463.1647
713288.9091,1571034.2709500003
713600.852925,1570608.6809750001
713416.086075,1570302.088775
713357.1543,1570961.4409250002
713544.109725,1570734.7077500003
713247.8853000001,1570663.0598750003
713372.729925,1570464.5545250003
713249.434875,1570746.9765500003
713550.978975,1570462.0624250001
713109.270225,1570657.4846
713323.83045,1570891.3106750003
713476.759125,1570520.4031250002
713495.322075,1570847.6190500003
713503.1658000001,1570677.5811500002
713626.97205,1570571.6189750002
713372.90565,1570751.1300500003
713525.259225,1570397.3956250001
713260.6972500001,1571003.9184500002
713482.68585,1570635.1515500003
713594.8623,1570493.1018500002
713464.3785,1570770.1243250002
713433.978075,1570673.9388500003
713314.261425,1570516.1058500002
713149.750875,1570731.7843250001
713243.604,1570530.6431000002
713309.8044,1570771.5780500001
713494.395525,1570782.1215500003
713393.9447250001,1570590.7889750001
713255.2018500001,1570575.6287000002
713572.673025,1570570.3889000001
713373.7683,1570540.2440750003
713333.79885,1570963.0703750004
713061.7446000001,1570779.6454250002
713279.372025,1570564.8935000002
713663.9701500001,1570504.8275000001
713553.8544750001,1570427.300825
713320.44375,1571028.4400750003
713514.69975,1570528.4705000003
713392.1715,1570709.5311500002
713264.3715,1570656.0468500003
713369.8065000001,1570693.7318750003
713355.6207000001,1570776.0350750003
713479.74645,1570678.3639250002
713317.2168,1570776.514325
713297.9669250001,1570927.3662500002
713435.71935,1570453.787375
713359.9499250001,1570723.8926750002
713398.8650250001,1570427.6842250002
713125.8363000001,1570649.8166000003
713420.6070000001,1570443.5314250002
713215.3602,1570787.6648750002
713336.147175,1570438.866725
713002.062,1570848.5775500003
713305.219575,1570435.9912250002
713542.831725,1570668.1239500002
713474.906025,1570546.729925
713437.077225,1570538.135375
713494.619175,1570681.1595500002
713330.3163000001,1570703.1571250001
713309.1334500001,1570678.6994000003
713341.7544,1570867.0286750002
713336.466675,1570919.7621500003
713590.373325,1570452.7969250001
713282.215575,1570530.4673750002
713461.966275,1570602.7223000003
713148.68055,1570841.8680500002
713589.27105,1570563.0563750002
713291.9922750001,1570509.3644
713496.6160500001,1570469.1872750001
713434.3135500001,1570860.2872250003
713538.02325,1570628.8254500001
713343.687375,1570730.3945000002
713335.5081750001,1570540.6115
713205.248025,1570622.7869000002
713004.3783750001,1570812.9852500001
713450.60805,1570750.9862750003
713315.028225,1570406.1499250003
713376.5000250001,1570809.295025
713647.99515,1570503.4536500003
713322.2489250001,1571010.7877000002
713090.7552,1570800.6845000002
713160.805575,1570694.0833250002
713296.86465,1570540.64345
713482.414275,1570736.576825
713533.406475,1570588.2329750003
713267.518575,1570621.3491500001
713239.22685,1570777.2172250003
713421.40575,1570435.000775
713530.818525,1570522.4000000001
713172.5472,1570738.4618750003
713616.49245,1570610.0069000002
713708.652225,1570526.7771500002
713544.1896,1570651.8614000003
713473.86765,1570555.4682500002
713174.767725,1570914.8897750003
713358.8796,1570336.626725
713368.129125,1570323.5112500002
713459.314425,1570545.1803500003
713454.63375,1570504.7636000002
713271.096975,1570974.1250750003
713516.600775,1570704.6268250002
713380.046475,1570959.6996500003
713348.9271750001,1570475.1299750002
713575.78815,1570645.6311500003
713280.63405,1570944.6831500002
713508.789,1570607.3071250003
713455.84785,1570681.5589250003
713231.9262750001,1570771.9295000003
713622.483075,1570539.9405500002
713149.718925,1570648.4747000001
713328.479175,1570738.0145750002
713502.542775,1570686.2396000002
713598.712275,1570652.260775
713259.307425,1570431.134825
713320.7472750001,1570732.85465
713468.771625,1570718.0937500002
713322.344775,1570512.0002750002
713661.86145,1570530.9146750001
713205.631425,1570919.1551000003
713338.01625,1570412.635775
713208.6826500001,1570680.8879750003
713308.782,1570391.9641250002
713179.28865,1570955.5301750002
713357.777325,1570758.3667250003
713302.5198,1570573.3762250002
713574.82965,1570655.08835
713390.717775,1570532.9754500003
713514.524025,1570731.4169000003
713100.9632250001,1570863.3863750002
713280.8577,1570648.4427500002
713446.0392,1570415.8467500003
713249.6745000001,1570645.8867500003
713529.572475,1570741.7048000002
713062.3197,1570771.1147750001
713558.199675,1570560.1329500002
713253.204975,1570897.1415500003
713273.3814000001,1570939.4114000003
713296.28955,1570548.8226500002
713224.6416750001,1570656.6539000003
713523.533925,1570415.3994500001
713303.526225,1570462.1902250003
713607.274875,1570436.0231750002
713500.5459,1570416.9011000001
713100.5159250001,1570678.491725
713223.4116,1570784.4698750002
713510.3865,1570581.4276250002
713179.432425,1570660.2003500003
713350.652475,1570348.0808
713287.5192750001,1570561.7304500001
713380.6695000001,1570351.6432250002
713503.9965,1570567.2578000003
713491.1526,1570631.8926500003
713011.6789500001,1570818.2570000002
713279.372025,1570869.5048000002
713358.064875,1570454.5861250001
713080.4673,1570838.7848750001
713455.895775,1570486.7438
713536.68135,1570645.8388250002
713032.047075,1570759.2932750003
713344.1666250001,1570333.8950000003
713428.259025,1570440.25655
713260.37775,1570606.9237250001
713280.458325,1570952.8144250002
713075.658825,1570697.2943000002
713665.82325,1570486.3763750002
713347.2498,1570788.6233750002
713352.58545,1570532.9914250001
713452.1097,1570734.0368000001
713357.2821000001,1570564.79765
713084.1735,1570685.18525
713382.04335,1570545.6755750002
713438.323275,1570815.7968500003
713395.46235,1570573.3442750003
713382.5865,1570637.8832750001
713298.7177500001,1570910.5925000003
713434.9046250001,1570462.413875
713368.3048500001,1570618.9688750003
713414.5365,1570522.2083
713483.6603250001,1570432.636475
713657.372475,1570490.60975
713364.5826750001,1570855.8621500002
713454.809475,1570597.7381000002
713420.591025,1570545.1803500003
713460.9918000001,1570712.7101750001
713323.38315,1570697.6617250002
713324.91675,1570578.2805500003
713653.0113,1570627.2599000002
713500.6417500001,1570610.7257750002
713642.62755,1570479.81065
713196.28605,1570829.3915750002
713524.077075,1570608.8407250002
713641.046025,1570599.2397500002
713374.8705750001,1570928.1969500002
713415.8784,1570707.9176750001
712988.1637500001,1570828.9762250003
713172.275625,1570747.7273750002
713521.457175,1570736.7525500003
713443.7388,1570736.9282750003
713376.468075,1570311.6897500001
713368.87995,1570896.6463250003
713645.24745,1570538.5826750002
713343.44775,1570934.0278250002
713224.8813,1570969.1728250002
713243.076825,1570724.9470250001
713320.6035000001,1570825.2221000001
713175.5984250001,1570695.02585
713276.0652000001,1570802.8411250003
713382.730275,1570435.4321
713452.14165,1570438.2437000002
713404.2326250001,1570450.5923750002
713302.1364000001,1570673.5394750002
713176.6527750001,1570990.0681250002
713444.234025,1570441.7901500002
713444.329875,1570635.8225000002
713557.209225,1570577.3060750002
713273.940525,1570829.3276750003
713388.8806500001,1570559.1904250002
713115.45255,1570782.3292250002
713116.363125,1570865.5909250001
713238.7955250001,1570490.1784250003
713362.7934750001,1570292.2322000002
713672.5647,1570501.1852000002
713154.9108000001,1570974.9557750002
713234.546175,1570643.5064750002
713313.09525,1570930.1938250002
713332.2492750001,1570685.3929250003
713131.699125,1570672.8206000002
713522.128125,1570728.2059250001
713418.2107500001,1570579.7183
712986.2148000001,1570854.9036500002
713395.606125,1570463.0369000002
713377.18695,1570707.6461000002
713367.28245,1570729.132475
713171.7484500001,1570663.858625
713452.3014,1570429.8728000002
713388.5292,1570651.7176250003
713466.471225,1570651.0626500002
713439.777,1570789.2623750002
713468.37225,1570726.448675
713530.8984000001,1570715.4099500002
713257.1508000001,1570651.1425250003
713289.372375,1570442.8924250002
713199.5769,1570701.719375
713585.1495,1570606.9397000002
713481.615525,1570458.3242750003
713336.243025,1570928.2608500002
713326.4823,1570755.6989000002
713222.021775,1570903.6433750002
713370.7011000001,1570777.6805000002
713527.92705,1570455.3529250002
713335.8756,1570641.6533750002
713398.226025,1570630.8063500002
713587.54575,1570580.00585
713204.417325,1570733.2859750001
713289.404325,1570738.0944500002
713245.281375,1570698.0611000003
713281.40085,1571037.3541250003
713428.43475,1570448.451725
713490.73725,1570548.1996250001
713079.2532,1570847.9864750002
713371.835325,1570271.273
713586.97065,1570589.2234250002
713250.840675,1571034.3827750003
713514.25245,1570536.921275
713584.5744,1570429.9047500002
713382.4746750001,1570830.9251750002
713278.988625,1570481.168525
713552.9439000001,1570528.3586750003
713413.721775,1570632.0843500001
713394.43995,1570978.1667500003
713434.361475,1570370.47775
713373.145275,1570346.4194000002
713185.0077000001,1570683.2842250003
713485.098075,1570710.0263750001
713568.200025,1570530.1798250002
713300.395125,1570689.8499500002
713383.305375,1570620.342725
713463.627675,1570686.1437500003
713213.6349000001,1570518.59795
713578.551825,1570415.926625
713316.35415,1570388.11415
712995.4643250001,1570834.3917500002
713346.8025,1570493.2775750002
713361.579375,1570697.5978250003
713348.5917,1570669.1144000003
713640.1035,1570515.0834500003
713215.344225,1570888.8824750003
713541.40995,1570770.4118750002
713616.316725,1570517.1442250002
713551.3144500001,1570757.1845750003
713039.363625,1570763.27105
713488.932075,1570759.9003250003
713173.2501000001,1570730.3945000002
713067.01635,1570904.0906750003
713697.469725,1570555.8356750002
713533.310625,1570689.4186250002
713182.531575,1570717.7423000003
713351.738775,1570625.7263000002
713496.0249750001,1570672.3094000001
713337.201525,1570421.869325
713454.1385250001,1570403.6418500002
713187.419925,1570951.9358000003
713236.4472,1571023.8552500003
713288.1423000001,1570459.7460500002
713242.2461250001,1570548.263525
713356.29165,1570766.8494500003
713138.7441,1570677.7888250002
713201.9891250001,1570667.1175250001
713599.766625,1570440.2086250002
713546.3781750001,1570607.6585750002
713325.124425,1570865.4791000003
713400.3507000001,1570705.4255750002
713145.245925,1570607.7065
713482.23855,1570653.0435500003
713648.202825,1570596.3962
713240.1534000001,1570971.2975000003
713247.326175,1570874.4890000003
713526.5691750001,1570676.0635250001
713597.018925,1570567.8169250002
713506.71225,1570531.9051250003
713200.551375,1570785.0290000003
713145.9807750001,1570683.0126500002
713466.9504750001,1570440.080825
713280.330525,1570758.5105000003
713367.2505000001,1570636.2059000002
713081.1382500001,1570922.7335000003
713217.82035,1570651.50995
713270.79345,1570578.1687250002
713058.118275,1570823.2891250001
713038.724625,1570773.2873750003
713261.7356250001,1570894.1063000003
713348.543775,1570770.7154
713520.9140250001,1570644.5927750003
713317.56825,1571072.0358500003
713550.883125,1570554.8771750003
713206.9254000001,1570892.7803750003
713030.2419,1570886.7737750001
713601.2523,1570507.4474000002
713272.58265,1570861.6610750002
713346.2433750001,1570704.4990250003
713354.7580500001,1570692.2941250002
713457.365475,1570368.4968500002
713090.9948250001,1570893.6270500002
713482.382325,1570551.37865
713439.122025,1570891.4065250002
713297.455725,1570937.5263500002
713120.11725,1570830.3820250002
713313.3189000001,1570533.2789750001
713330.1246,1570803.78365
713359.406775,1570538.0714750001
713243.0928,1570842.9703250001
713457.2696250001,1570469.6984750002
713355.90825,1570590.852875
713217.11745,1570761.5936750001
713380.653525,1570461.5831750003
713415.8304750001,1570605.9652250002
713368.033275,1570627.3397750002
713320.970925,1571019.9094250002
713387.5068,1570475.4654500003
713572.385475,1570688.587925
713489.7468000001,1570446.77435
713471.902725,1570379.1362
713304.708375,1571035.7087000003
713403.7374,1570662.1652750003
713166.045375,1570725.1706750002
713371.1324250001,1570583.983625
713417.396025,1570478.4527750001
713480.625075,1570375.3341500002
713447.716575,1570592.7059750003
713030.08215,1570785.0769250002
713318.3031,1570961.6805500002
713430.335775,1570616.7803000002
713583.90345,1570716.8796500002
713478.931725,1570393.2101750001
713339.3262,1570395.063275
713484.21945,1570626.4132250003
713473.644,1570462.445825
713496.663975,1570756.2260750001
713167.4032500001,1570808.6400500003
713281.1772,1570834.3598000002
713396.964,1570841.6763500003
713439.9687000001,1570587.0508250003
713351.3074500001,1570828.7366000002
713334.88515,1570346.5951250002
713388.1138500001,1570567.9766750003
713295.2831250001,1570861.8847250002
713093.9661750001,1570867.3162250002
713558.9185500001,1570661.3984750002
713453.882925,1570614.5118500001
713148.3291000001,1570665.072725
713632.100025,1570519.604375
713409.90375,1570482.670175
713606.412225,1570538.103425
713265.537675,1571044.6866500003
713196.685425,1570838.0660000003
713585.037675,1570624.560125
713565.931575,1570657.45265
713225.632125,1570951.3287500003
713299.7401500001,1570792.1059250003
713265.68145,1570740.1871750003
713541.28215,1570685.936075
713199.3213000001,1570998.1195250002
713252.90145,1570602.0194
713688.2841,1570493.006
713172.850725,1570840.2545750001
713635.311,1570568.3600750002
713406.51705,1570627.5634250003
713353.432125,1570608.6330500003
713464.47435,1570374.0721250002
713632.6751250001,1570510.3548500002
713333.910675,1570760.4754250003
713325.475875,1570773.3672500001
713332.025625,1570787.0738000001
713541.40995,1570576.2996500002
713369.0556750001,1570804.0552250003
713595.98055,1570577.0504750002
713516.04165,1570612.6587500002
713221.9419000001,1570800.8442500003
713311.481775,1570551.234875
713504.8112250001,1570761.5297750002
713616.987675,1570602.05135
713355.444975,1570784.9331500002
713239.5303750001,1570481.519975
713377.88985,1570689.65825
713372.697975,1570557.6728000003
713242.2301500001,1570640.5830500002
713618.8088250001,1570482.5264
713341.0355250001,1570968.4379750004
713246.0961000001,1570495.801625
713592.5778750001,1570620.981725
713205.3279,1570614.8792750002
713481.2640750001,1570754.756375
713189.8002,1570713.956225
713459.6658750001,1570443.2119250002
713326.4184000001,1570949.7472250003
713485.992675,1570406.405525
713420.399325,1570933.0533500002
713362.9053,1570984.2532250003
713002.86075,1570839.2801000003
713319.48525,1570446.3590000002
713422.380225,1570620.1829750002
713375.65335,1570632.7553
713389.5995250001,1570449.6658250003
713485.800975,1570398.3062000002
713334.3420000001,1570954.6515500003
713462.3976,1570787.0897750002
713275.8894750001,1570811.3078750002
713473.644,1570564.4302250003
713387.6985,1570466.9507750003
713409.5842500001,1570490.9612000003
713020.065825,1570806.0201500002
713293.446,1570390.302725
713297.7912,1571021.2034000002
713230.40865,1570502.3354000002
713359.8221250001,1570926.1521500002
713142.4503,1570938.1493750003
713468.8515,1570625.3269250002
713021.9828250001,1570788.7352000002
713426.533725,1570567.73705
713059.779675,1570898.6751500003
713690.025375,1570560.5003750003
713093.774475,1570857.9548750003
713247.1664250001,1570486.536125
713470.752525,1570700.3774750002
713245.473075,1570799.0870000003
713259.99435,1570514.7959000003
713278.20585,1570878.2111750003
713267.5824750001,1570520.3711750002
713629.160625,1570460.8323500003
713569.158525,1570622.6750750002
713300.267325,1570994.7168500002
713475.513075,1570436.1989000002
713237.837025,1570997.4326000002
713599.2873750001,1570533.6943250003
713377.490475,1570791.7385000002
713367.234525,1570931.7913250003
713533.80585,1570579.2710000002
713377.937775,1570402.36385
713273.2536,1570441.6144250003
713482.478175,1570542.5285000002
713472.062475,1570876.9012250002
713120.7243,1570804.2149750001
713397.491175,1570740.6504500003
713596.49175,1570467.2862500001
713219.849175,1570726.2569750003
713158.3134750001,1570728.3497000001
713556.921675,1570475.9127500001
713534.0934,1570570.9640000002
713280.8257500001,1570640.4712250002
713187.0844500001,1570554.8612000002
713550.148275,1570571.95445
713462.5254,1570611.1890500002
713435.9589750001,1570436.534375
713451.88605,1570835.4301250002
713066.872575,1570811.0363000003
713543.534625,1570751.9128250002
713165.118825,1570971.8087000002
713333.064,1570769.4374000002
713437.3168500001,1570631.2217
713345.5884,1570510.5785
713566.6664250001,1570556.8261250001
713201.4140250001,1570675.7280500003
713198.762175,1570811.5954250002
713248.30065,1570866.4855250001
713366.307975,1570644.7525250001
713456.2312500001,1570385.6699750002
713523.022725,1570719.1001750003
713282.119725,1570732.4872250003
713331.8499,1570592.929625
713525.7225,1570583.0730500002
713256.2562000001,1570862.2361750002
713303.95755,1570554.6215750002
713368.4646000001,1570517.5436000002
713377.3946250001,1570598.0895500001
713450.54415,1570742.0562500001
713538.5025000001,1570619.448125
713604.175725,1570472.4781250001
713397.2036250001,1570639.6085750002
713263.8603000001,1570471.1522000001
713409.2328,1570592.2906250001
713249.786325,1570460.19335
713539.125525,1570525.898525
713548.95015,1570775.3002250001
713499.379725,1570526.6333750002
713399.983275,1570613.217875
713423.802,1570602.7223000003
713407.715175,1570517.1442250002
713508.134025,1570421.5658000002
713140.325625,1570761.3700250003
713590.9644,1570545.1484
713285.2987500001,1570494.9709250003
713524.5723,1570702.326425
713253.73215,1570787.4252500003
713313.654375,1570810.7807000002
713573.791275,1570460.9761250003
713553.7746,1570722.870275
713493.724575,1570597.2109250003
713335.26855,1570650.7112000003
713316.689625,1570683.6676250002
713318.5427250001,1570362.1547750002
713260.904925,1570800.6845000002
713467.908975,1570523.502275
713363.7040500001,1570873.8020750002
713323.63875,1570900.1448500003
713097.0972750001,1570916.5032500003
713214.449625,1570998.6147500002
713515.2269250001,1570722.9980750002
713534.844225,1570755.4592750003
713311.353975,1570559.4460250002
713700.345225,1570530.1798250002
713490.3858,1570539.573125
713328.9105,1570433.4192500003
713489.187675,1570852.2518000002
713351.05185,1570643.1071000001
713274.451725,1570930.6091750003
713146.0926000001,1570691.5592750001
713389.503675,1570440.4482500001
713413.050825,1570447.1737250001
713333.1438750001,1570575.7724750002
713336.051325,1570817.9055500003
713353.35225,1570414.7285000002
713385.55785,1570686.9584750002
713357.4418500001,1570749.3568250001
713630.119125,1570527.5599250002
713316.849375,1570582.4660000002
713430.47955,1570414.2173000001
713169.38415,1570782.7925000002
713460.017325,1570637.340125
712986.773925,1570847.2516250003
713385.1425000001,1570602.8501000002
713403.51375,1570569.1907750003
713266.400325,1570824.4553000003
713173.6974000001,1570831.5961250002
713348.11245,1570779.6614000003
713633.026575,1570501.92005
713607.115125,1570631.5412
713091.5859000001,1570690.1854250003
713581.1078250001,1570465.8644750002
713537.6718,1570636.9727000003
713686.52685,1570511.0258000002
713336.147175,1570531.6655000001
713210.3600250001,1570756.258025
713272.215225,1570559.6217500002
713396.6125500001,1570353.22475
713206.7656500001,1570512.9907250002
713407.970775,1570416.10235
713276.3847,1570904.3462750001
713151.8436,1570613.2817750003
713164.415925,1570658.3312750002
713458.100325,1570857.6673250003
713344.230525,1570924.6345250004
713512.958475,1570639.2571250002
713152.2110250001,1570604.7990500003
713395.686,1570362.026975
713197.324425,1570820.4935000003
713184.59235,1570894.0424000002
713220.9834,1570615.8377750001
713276.847975,1570998.0396500002
713464.1868,1570584.8143250002
713453.48355,1570411.485575
713400.079125,1570604.5115000003
713323.558875,1570918.1646500002
713328.447225,1570636.8608750002
713396.0374500001,1570951.8080000002
713337.2814,1570328.5593500002
713370.6851250001,1570390.1749250002
713387.6665500001,1570669.4179250002
713254.17945,1570593.8881250003
713564.8772250001,1570481.456075
713487.79785,1570574.31875
713651.57355,1570467.3182
713288.2860750001,1570949.9389250001
713326.1308500001,1570966.5689000003
713286.7844250001,1570468.8358250002
713558.3754,1570467.461975
713320.8591,1570723.7169500003
713565.4044,1570675.5683000002
713309.085525,1570585.4054000003
713366.45175,1570543.3112750002
713602.083,1570599.3995000003
713369.439075,1570399.2327500002
713181.381375,1570625.2949750002
713175.3108750001,1570906.5508250003
713497.3509000001,1570747.7114000001
713545.1960250001,1570633.6019750002
713310.4753500001,1570475.9447
713338.6872,1570606.0451000002
713048.980575,1570743.3821750002
713264.53125,1570859.2009250002
713487.92565,1570675.5044000002
713416.22985,1570698.9557000003
713363.44845,1570679.4182750003
713067.1761,1570912.1101250001
713334.2781,1570844.5358750003
713341.1154,1570672.6768250002
713375.1741000001,1570826.4521750002
713633.55375,1570492.9580750002
713279.148375,1570666.5104750001
713192.484,1570789.0866500002
713433.7704,1570379.8071500002
713154.223875,1570586.3319500003
713250.53715,1570536.458
713228.5875,1571018.7272750002
713583.71175,1570633.4422250001
713422.74765,1570417.4123000002
713270.1225,1570779.8371250003
713628.3459000001,1570554.6056000001
713258.65245,1571030.7724250003
713252.757675,1570509.8596250003
713234.0509500001,1570753.7819000003
713263.716525,1570664.1302000002
713539.04565,1570518.0388250002
713093.0396250001,1570774.1660000002
713534.780325,1570561.2831500003
713467.781175,1570634.4486500002
713213.555025,1570915.4169500002
713495.2741500001,1570579.0313750003
713202.0051000001,1570564.8615500003
713363.7040500001,1570772.5685000003
713319.8367,1570547.2730750002
713235.71235,1570727.343275
713358.3045000001,1570740.6025250002
713476.3597500001,1570723.6211
713472.71745,1570665.8075750002
713091.186525,1570698.9557000003
713505.897525,1570735.2509
713471.7909,1570682.7410750003
713249.914125,1570848.0024500003
713481.966975,1570450.5764000001
713196.957,1570921.9347500002
713505.833625,1570642.3722500002
713143.76025,1570911.9663500004
713230.0252500001,1570797.6332750001
713188.6020750001,1570740.3788750002
713350.8761250001,1570541.8895000003
713154.8948250001,1570966.2334250002
713372.090925,1570759.5169250001
713333.8787250001,1570667.8204250003
713341.1154,1570765.5714500002
713280.6021,1570842.6188750002
713395.97355,1570757.6318750002
713323.526925,1570790.4285500003
713377.905825,1570986.2820500003
713414.3448000001,1570817.9215250001
713411.549175,1570954.4279000002
713298.478125,1570918.2125750002
713159.5755,1570618.0902500001
713440.304175,1570687.8211250002
713438.962275,1570410.4631750002
713661.781575,1570512.799025
713565.81975,1570565.3088500001
713434.7608500001,1570563.9350000003
713385.7815,1570788.1281500002
713395.6221,1570665.7277000002
713396.54865,1570749.5804750002
713091.7296750001,1570884.5692250002
713486.8713,1570490.0506250001
713338.479525,1570505.642225
713358.4642500001,1570445.8957250002
713163.5532750001,1570861.0540250002
713317.552275,1570472.2704500002
713707.9333500001,1570535.4835250003
713088.630525,1570734.4202000003
713569.7496,1570520.7386000003
713576.443125,1570628.3142500003
713320.938975,1570631.5412
713401.0855500001,1570780.6838000002
713315.3956500001,1570894.6973750002
713534.89215,1570654.4493500001
713585.56485,1570708.2212000003
713365.94055,1570451.0237000003
713426.8053,1570466.5354250001
713320.587525,1570538.7264500002
713516.057625,1570410.015875
713446.438575,1570610.246525
713061.9203250001,1570872.5720000002
713374.806675,1570531.4897750001
713503.51725,1570465.992275
713463.5318250001,1570880.8790000002
713491.136625,1570733.7173000001
713375.701275,1570817.5860500003
713436.917475,1570529.7005750001
713552.6563500001,1570730.9376500002
713180.199225,1570946.8557500003
713363.4804,1570865.2235000003
713498.0538,1570442.445125
713247.390075,1570570.5486500002
713581.66695,1570668.1399250003
713226.99,1570942.9259000001
713390.3823,1570634.7042500002
713435.5276500001,1570656.55805
713353.176525,1570802.6973500003
713332.568775,1570583.9996000002
713533.1189250001,1570478.40485
713356.1319,1570480.4975750002
713550.947025,1570748.7497750001
713398.4177250001,1570723.2696500001
713438.53095,1570604.4955250002
713064.380475,1570837.6506500002
713282.822625,1570807.8572750003
713496.5841,1570764.9164750003
713307.5199750001,1570400.6385500003
713291.81655,1570804.4865500003
713194.30515,1570855.9260500001
713606.26845,1570547.2411250002
713356.403475,1570859.9357750001
713356.020075,1570887.2690000003
713364.8862000001,1570561.5068
713315.7151500001,1570692.7414250001
713395.20675,1570472.0308250003
713505.62595,1570541.0268500003
713383.592925,1570527.6078500003
713563.77495,1570600.2142250002
713394.0885000001,1570784.5497500002
713331.993675,1570887.9080000003
713575.101225,1570552.8643250002
713356.850775,1570665.967325
713362.7934750001,1570587.2904500002
713299.9158750001,1570606.6521500002
713287.710975,1570958.1660500003
713202.500325,1570759.2773000002
713023.4365500001,1570863.8816000002
713409.791925,1570583.408525
713291.5609500001,1570517.3998250002
713352.601425,1570718.2854500003
713436.917475,1570917.4937000002
713586.71505,1570496.2808750002
713580.149325,1570575.7405250003
713283.25395,1570521.4095500002
713163.1539,1570768.5747500001
713465.337,1570465.9443500002
713195.7269250001,1570745.7305000003
713480.4174,1570467.3341750002
713305.443225,1570925.7048500003
713467.22205,1570448.0363750001
713437.3008750001,1570824.4073750002
713376.2604,1570421.3421500002
713531.074125,1570614.3361250001
713183.106675,1570810.3334000001
713399.2005,1570419.8405000002
713311.929075,1570643.2668500002
713026.839225,1570820.7171500002
713096.0269500001,1570730.4743750002
713068.0227750001,1570793.9270750002
713404.328475,1570644.9761750002
713428.993875,1570726.3528250002
713516.760525,1570696.4795750002
713208.74655,1570968.2462750003
713148.536775,1570657.1810750002
713160.31035,1570702.1187500001
713536.3299,1570738.5417500003
713408.577825,1570398.1464500001
713453.467575,1570521.5533250002
713181.8606250001,1570726.4966000002
713233.1563500001,1570863.8656250003
713401.964175,1570587.2105750002
713411.165775,1570363.38485
713434.0899,1570471.647425
713410.7823750001,1570667.3891000003
713525.6745750001,1570785.9236000003
713194.0176,1570661.9096750002
713311.130325,1570365.3977
713329.373775,1570923.2127500002
713183.6817750001,1570700.0579750002
713545.451625,1570431.0070250002
713594.303175,1570704.4351250003
713293.3821,1570778.0319500002
713643.7138500001,1570555.85165
713412.220125,1570944.8748500003
713344.0548,1570326.0832250002
713163.0261,1570667.8364000001
713561.554425,1570423.2911000003
713491.05675,1570429.20185
713240.0096250001,1570878.4188500002
713318.46285,1570463.7398
713608.69665,1570512.1760000002
713398.641375,1570529.8283750003
713209.3056750001,1570570.4687750002
713475.3054000001,1570537.5123500002
713580.32505,1570584.2871500002
713395.350525,1570766.9293250002
713385.350175,1570493.2775750002
713228.0763000001,1571026.3633250003
713311.353975,1570458.3722
713051.42475,1570809.8222000003
713175.7741500001,1570704.1475750003
713527.6075500001,1570667.1814250003
713422.380225,1570712.6462750002
713551.5381,1570452.9726500001
713288.254125,1570552.9601750001
713424.7605,1570686.7348250002
713411.7249,1570557.4811000002
713153.3772,1570890.4160750003
713028.2290500001,1570811.5954250002
713333.910675,1570456.758725
713489.1717000001,1570362.4583
713200.679175,1570887.4287500002
713352.234,1570709.1317750001
713192.1804750001,1570992.4963250002
713224.9452000001,1570978.2466250001
713284.8514500001,1570402.3798250002
713262.6302250001,1570876.6935500002
713237.996775,1570794.2945000003
713527.6235250001,1570463.4362750002
713545.4995500001,1570531.12235
713037.4785750001,1570790.3486750002
713391.676275,1570421.6456750003
713210.4399,1570958.7571250002
713456.8383000001,1570866.4855250001
713358.959475,1570731.7843250001
713360.1576,1570714.7230250002
713571.4749,1570495.0508
713508.261825,1570809.3110000002
713294.4045000001,1570473.7721000002
713216.98965,1570972.8950000003
713158.888575,1570609.4797250002
713388.033975,1570752.6636500002
713215.2324,1570685.8242500003
713303.238675,1570960.2747500003
713463.6915750001,1570390.7021
713271.8478,1570467.461975
713318.894175,1570556.4107750002
713575.53255,1570544.3336750001
713196.0624,1570940.3699000003
713637.4836,1570541.6179250001
713362.9692,1570882.9397750003
713662.05315,1570606.3646000002
713343.95895,1570435.8155000003
713448.451425,1570684.3705250002
713617.978125,1570583.3606000002
713517.9267000001,1570586.26805
713009.4105,1570853.2262750003
713369.51895,1570601.0609000002
713034.0759,1570825.6055000003
713278.094025,1570776.6581000001
713603.632575,1570481.3921750002
713278.349625,1570767.7919750002
713447.9562,1570490.753525
713560.500075,1570541.426225
713561.011275,1570626.3812750003
713357.521725,1570556.2989500002
713367.8575500001,1570922.8932500002
713460.6882750001,1570519.0133000002
